id,target
308674,0
308675,0
308676,0
308677,0
308678,0
308679,2
308680,0
308681,0
308682,0
308683,1
308684,0
308685,0
308686,0
308687,0
308688,0
308689,0
308690,0
308691,0
308692,0
308693,0
308694,0
308695,2
308696,2
308697,0
308698,0
308699,0
308700,0
308701,0
308702,2
308703,0
308704,0
308705,0
308706,0
308707,0
308708,0
308709,0
308710,0
308711,0
308712,2
308713,0
308714,0
308715,0
308716,0
308717,0
308718,0
308719,0
308720,2
308721,0
308722,0
308723,0
308724,0
308725,0
308726,1
308727,0
308728,0
308729,0
308730,0
308731,0
308732,0
308733,0
308734,0
308735,0
308736,0
308737,0
308738,0
308739,0
308740,0
308741,0
308742,0
308743,2
308744,0
308745,0
308746,0
308747,0
308748,0
308749,2
308750,0
308751,0
308752,0
308753,0
308754,0
308755,0
308756,2
308757,1
308758,0
308759,0
308760,0
308761,1
308762,2
308763,0
308764,0
308765,0
308766,0
308767,0
308768,2
308769,0
308770,2
308771,0
308772,0
308773,0
308774,0
308775,0
308776,0
308777,0
308778,0
308779,0
308780,0
308781,0
308782,0
308783,0
308784,0
308785,0
308786,0
308787,2
308788,0
308789,0
308790,0
308791,0
308792,0
308793,1
308794,1
308795,0
308796,0
308797,2
308798,2
308799,0
308800,2
308801,0
308802,0
308803,0
308804,0
308805,0
308806,1
308807,0
308808,0
308809,2
308810,0
308811,0
308812,0
308813,0
308814,2
308815,2
308816,0
308817,0
308818,2
308819,0
308820,2
308821,0
308822,0
308823,0
308824,0
308825,0
308826,2
308827,2
308828,0
308829,2
308830,0
308831,0
308832,0
308833,0
308834,0
308835,0
308836,2
308837,1
308838,1
308839,0
308840,0
308841,0
308842,2
308843,0
308844,0
308845,0
308846,0
308847,0
308848,0
308849,0
308850,0
308851,0
308852,0
308853,2
308854,2
308855,0
308856,2
308857,0
308858,0
308859,2
308860,0
308861,1
308862,0
308863,0
308864,0
308865,0
308866,0
308867,0
308868,0
308869,0
308870,2
308871,0
308872,0
308873,0
308874,0
308875,2
308876,0
308877,0
308878,0
308879,0
308880,0
308881,2
308882,0
308883,0
308884,0
308885,0
308886,0
308887,2
308888,1
308889,0
308890,0
308891,2
308892,2
308893,0
308894,1
308895,0
308896,0
308897,2
308898,2
308899,0
308900,2
308901,2
308902,0
308903,2
308904,0
308905,0
308906,0
308907,0
308908,2
308909,0
308910,1
308911,0
308912,1
308913,0
308914,0
308915,0
308916,2
308917,0
308918,0
308919,0
308920,2
308921,0
308922,0
308923,0
308924,0
308925,0
308926,0
308927,2
308928,0
308929,0
308930,0
308931,0
308932,0
308933,2
308934,2
308935,0
308936,0
308937,0
308938,2
308939,0
308940,2
308941,0
308942,0
308943,2
308944,2
308945,0
308946,0
308947,2
308948,0
308949,0
308950,2
308951,0
308952,0
308953,2
308954,0
308955,2
308956,2
308957,2
308958,0
308959,0
308960,2
308961,0
308962,0
308963,1
308964,0
308965,0
308966,2
308967,0
308968,0
308969,0
308970,0
308971,0
308972,0
308973,0
308974,2
308975,0
308976,0
308977,0
308978,0
308979,0
308980,0
308981,0
308982,0
308983,0
308984,0
308985,2
308986,0
308987,2
308988,0
308989,0
308990,2
308991,0
308992,0
308993,0
308994,0
308995,2
308996,0
308997,0
308998,0
308999,2
309000,0
309001,2
309002,0
309003,0
309004,0
309005,2
309006,0
309007,1
309008,0
309009,0
309010,0
309011,0
309012,2
309013,0
309014,0
309015,0
309016,0
309017,0
309018,2
309019,0
309020,2
309021,0
309022,0
309023,0
309024,0
309025,0
309026,0
309027,0
309028,0
309029,0
309030,0
309031,0
309032,0
309033,0
309034,0
309035,0
309036,0
309037,0
309038,2
309039,0
309040,0
309041,0
309042,0
309043,0
309044,0
309045,0
309046,0
309047,2
309048,0
309049,0
309050,0
309051,2
309052,0
309053,0
309054,0
309055,2
309056,0
309057,2
309058,2
309059,0
309060,2
309061,0
309062,0
309063,0
309064,0
309065,1
309066,0
309067,0
309068,0
309069,0
309070,0
309071,0
309072,0
309073,0
309074,0
309075,0
309076,0
309077,0
309078,0
309079,2
309080,0
309081,0
309082,2
309083,0
309084,2
309085,0
309086,0
309087,0
309088,0
309089,2
309090,0
309091,0
309092,0
309093,2
309094,0
309095,0
309096,0
309097,2
309098,2
309099,0
309100,0
309101,0
309102,2
309103,0
309104,0
309105,0
309106,0
309107,0
309108,0
309109,1
309110,2
309111,0
309112,0
309113,0
309114,0
309115,0
309116,0
309117,0
309118,0
309119,2
309120,0
309121,0
309122,0
309123,0
309124,0
309125,2
309126,0
309127,1
309128,2
309129,2
309130,2
309131,2
309132,0
309133,0
309134,2
309135,0
309136,0
309137,0
309138,0
309139,0
309140,0
309141,0
309142,0
309143,0
309144,1
309145,0
309146,2
309147,0
309148,0
309149,0
309150,0
309151,0
309152,0
309153,2
309154,0
309155,2
309156,0
309157,0
309158,2
309159,0
309160,0
309161,0
309162,0
309163,2
309164,0
309165,0
309166,0
309167,0
309168,0
309169,2
309170,0
309171,0
309172,0
309173,2
309174,0
309175,0
309176,0
309177,0
309178,0
309179,0
309180,0
309181,0
309182,0
309183,2
309184,2
309185,0
309186,2
309187,0
309188,0
309189,2
309190,0
309191,0
309192,0
309193,0
309194,0
309195,0
309196,0
309197,0
309198,0
309199,0
309200,0
309201,1
309202,0
309203,2
309204,0
309205,0
309206,0
309207,0
309208,0
309209,0
309210,0
309211,0
309212,2
309213,0
309214,0
309215,0
309216,0
309217,0
309218,0
309219,0
309220,0
309221,0
309222,0
309223,2
309224,0
309225,1
309226,0
309227,2
309228,0
309229,0
309230,1
309231,0
309232,0
309233,0
309234,0
309235,0
309236,0
309237,0
309238,2
309239,0
309240,2
309241,0
309242,0
309243,0
309244,1
309245,0
309246,0
309247,0
309248,0
309249,2
309250,2
309251,0
309252,0
309253,0
309254,2
309255,0
309256,0
309257,2
309258,0
309259,0
309260,0
309261,0
309262,0
309263,0
309264,0
309265,0
309266,0
309267,0
309268,2
309269,0
309270,0
309271,0
309272,0
309273,2
309274,2
309275,0
309276,1
309277,0
309278,0
309279,0
309280,0
309281,0
309282,0
309283,2
309284,0
309285,2
309286,0
309287,0
309288,0
309289,0
309290,0
309291,0
309292,0
309293,0
309294,0
309295,1
309296,2
309297,2
309298,0
309299,0
309300,2
309301,0
309302,2
309303,1
309304,0
309305,2
309306,0
309307,0
309308,0
309309,0
309310,0
309311,0
309312,0
309313,2
309314,2
309315,0
309316,2
309317,0
309318,0
309319,0
309320,0
309321,0
309322,0
309323,0
309324,2
309325,0
309326,0
309327,0
309328,0
309329,0
309330,0
309331,0
309332,0
309333,0
309334,0
309335,0
309336,0
309337,2
309338,2
309339,0
309340,0
309341,2
309342,0
309343,0
309344,0
309345,0
309346,0
309347,0
309348,0
309349,2
309350,0
309351,0
309352,2
309353,0
309354,2
309355,0
309356,0
309357,0
309358,0
309359,2
309360,0
309361,0
309362,0
309363,0
309364,2
309365,2
309366,2
309367,0
309368,0
309369,0
309370,0
309371,0
309372,0
309373,0
309374,2
309375,0
309376,0
309377,0
309378,0
309379,0
309380,0
309381,0
309382,2
309383,0
309384,0
309385,0
309386,0
309387,0
309388,2
309389,0
309390,0
309391,2
309392,0
309393,0
309394,0
309395,0
309396,2
309397,2
309398,0
309399,0
309400,0
309401,0
309402,0
309403,2
309404,0
309405,0
309406,2
309407,0
309408,0
309409,0
309410,0
309411,0
309412,0
309413,0
309414,0
309415,0
309416,0
309417,0
309418,0
309419,0
309420,0
309421,0
309422,0
309423,0
309424,2
309425,0
309426,0
309427,0
309428,0
309429,2
309430,0
309431,0
309432,2
309433,0
309434,2
309435,0
309436,2
309437,0
309438,2
309439,0
309440,0
309441,0
309442,2
309443,0
309444,0
309445,2
309446,0
309447,2
309448,0
309449,0
309450,0
309451,0
309452,0
309453,0
309454,0
309455,2
309456,2
309457,0
309458,0
309459,2
309460,2
309461,0
309462,0
309463,0
309464,0
309465,2
309466,0
309467,2
309468,0
309469,0
309470,0
309471,0
309472,0
309473,0
309474,0
309475,0
309476,2
309477,0
309478,0
309479,0
309480,0
309481,0
309482,0
309483,0
309484,2
309485,0
309486,0
309487,0
309488,2
309489,0
309490,0
309491,0
309492,0
309493,1
309494,0
309495,2
309496,2
309497,2
309498,0
309499,2
309500,0
309501,0
309502,0
309503,0
309504,0
309505,0
309506,0
309507,2
309508,0
309509,2
309510,0
309511,0
309512,0
309513,0
309514,1
309515,2
309516,0
309517,0
309518,0
309519,1
309520,0
309521,0
309522,0
309523,0
309524,0
309525,0
309526,0
309527,0
309528,0
309529,0
309530,0
309531,0
309532,0
309533,2
309534,2
309535,2
309536,1
309537,1
309538,0
309539,0
309540,0
309541,2
309542,2
309543,2
309544,0
309545,0
309546,2
309547,2
309548,2
309549,0
309550,0
309551,2
309552,0
309553,0
309554,0
309555,0
309556,0
309557,2
309558,0
309559,0
309560,0
309561,0
309562,0
309563,2
309564,1
309565,0
309566,2
309567,2
309568,0
309569,2
309570,2
309571,0
309572,0
309573,2
309574,0
309575,0
309576,0
309577,2
309578,2
309579,0
309580,0
309581,0
309582,0
309583,0
309584,2
309585,0
309586,0
309587,0
309588,0
309589,0
309590,0
309591,0
309592,2
309593,0
309594,2
309595,0
309596,0
309597,0
309598,0
309599,2
309600,0
309601,0
309602,0
309603,0
309604,0
309605,0
309606,0
309607,0
309608,0
309609,0
309610,0
309611,2
309612,0
309613,0
309614,0
309615,0
309616,0
309617,0
309618,0
309619,0
309620,2
309621,0
309622,2
309623,0
309624,0
309625,2
309626,2
309627,0
309628,0
309629,0
309630,0
309631,0
309632,0
309633,0
309634,2
309635,0
309636,0
309637,0
309638,2
309639,1
309640,0
309641,2
309642,0
309643,0
309644,0
309645,2
309646,0
309647,0
309648,2
309649,2
309650,2
309651,0
309652,2
309653,0
309654,0
309655,0
309656,0
309657,0
309658,2
309659,1
309660,0
309661,2
309662,2
309663,2
309664,0
309665,0
309666,1
309667,0
309668,2
309669,0
309670,0
309671,0
309672,0
309673,0
309674,2
309675,0
309676,0
309677,1
309678,0
309679,0
309680,0
309681,2
309682,0
309683,2
309684,2
309685,0
309686,0
309687,0
309688,0
309689,0
309690,0
309691,0
309692,0
309693,0
309694,0
309695,0
309696,0
309697,2
309698,0
309699,2
309700,0
309701,0
309702,0
309703,0
309704,0
309705,0
309706,0
309707,0
309708,1
309709,0
309710,0
309711,0
309712,0
309713,0
309714,0
309715,2
309716,0
309717,2
309718,0
309719,0
309720,0
309721,2
309722,0
309723,0
309724,0
309725,0
309726,0
309727,0
309728,0
309729,0
309730,0
309731,2
309732,0
309733,0
309734,2
309735,0
309736,2
309737,0
309738,0
309739,2
309740,0
309741,0
309742,0
309743,0
309744,1
309745,0
309746,0
309747,0
309748,2
309749,0
309750,0
309751,0
309752,0
309753,2
309754,0
309755,0
309756,0
309757,0
309758,0
309759,2
309760,2
309761,0
309762,2
309763,1
309764,0
309765,0
309766,0
309767,0
309768,0
309769,0
309770,2
309771,0
309772,0
309773,1
309774,0
309775,0
309776,1
309777,0
309778,0
309779,2
309780,0
309781,2
309782,0
309783,0
309784,2
309785,2
309786,2
309787,0
309788,0
309789,0
309790,2
309791,0
309792,0
309793,0
309794,0
309795,0
309796,1
309797,0
309798,2
309799,0
309800,0
309801,0
309802,2
309803,0
309804,0
309805,2
309806,0
309807,2
309808,0
309809,0
309810,0
309811,0
309812,1
309813,0
309814,0
309815,0
309816,0
309817,0
309818,2
309819,0
309820,2
309821,1
309822,0
309823,0
309824,0
309825,0
309826,1
309827,0
309828,0
309829,0
309830,2
309831,0
309832,0
309833,0
309834,0
309835,0
309836,0
309837,0
309838,0
309839,0
309840,0
309841,2
309842,2
309843,2
309844,0
309845,0
309846,0
309847,0
309848,0
309849,2
309850,0
309851,0
309852,0
309853,0
309854,1
309855,0
309856,0
309857,0
309858,2
309859,0
309860,0
309861,2
309862,0
309863,0
309864,0
309865,2
309866,0
309867,0
309868,2
309869,0
309870,0
309871,0
309872,0
309873,2
309874,0
309875,0
309876,0
309877,2
309878,2
309879,1
309880,0
309881,0
309882,2
309883,0
309884,2
309885,0
309886,0
309887,0
309888,2
309889,0
309890,2
309891,2
309892,0
309893,0
309894,0
309895,0
309896,2
309897,1
309898,2
309899,2
309900,0
309901,2
309902,0
309903,0
309904,0
309905,2
309906,0
309907,0
309908,0
309909,0
309910,0
309911,0
309912,0
309913,0
309914,0
309915,0
309916,0
309917,1
309918,2
309919,0
309920,0
309921,0
309922,0
309923,0
309924,0
309925,0
309926,0
309927,0
309928,2
309929,2
309930,0
309931,0
309932,0
309933,0
309934,0
309935,0
309936,2
309937,0
309938,0
309939,1
309940,0
309941,0
309942,0
309943,0
309944,2
309945,0
309946,0
309947,0
309948,1
309949,2
309950,0
309951,2
309952,0
309953,0
309954,0
309955,0
309956,0
309957,0
309958,2
309959,0
309960,0
309961,2
309962,0
309963,0
309964,0
309965,2
309966,0
309967,2
309968,0
309969,0
309970,0
309971,0
309972,2
309973,0
309974,0
309975,0
309976,0
309977,0
309978,0
309979,2
309980,0
309981,0
309982,2
309983,2
309984,0
309985,0
309986,0
309987,0
309988,0
309989,0
309990,0
309991,0
309992,0
309993,0
309994,0
309995,1
309996,0
309997,0
309998,0
309999,0
310000,0
310001,0
310002,0
310003,0
310004,0
310005,2
310006,2
310007,2
310008,0
310009,2
310010,0
310011,0
310012,0
310013,2
310014,0
310015,0
310016,0
310017,0
310018,0
310019,0
310020,0
310021,0
310022,0
310023,0
310024,0
310025,0
310026,0
310027,0
310028,0
310029,0
310030,0
310031,2
310032,0
310033,0
310034,0
310035,0
310036,2
310037,2
310038,0
310039,0
310040,0
310041,0
310042,0
310043,0
310044,2
310045,0
310046,0
310047,0
310048,0
310049,0
310050,0
310051,2
310052,0
310053,2
310054,1
310055,0
310056,2
310057,0
310058,2
310059,0
310060,0
310061,0
310062,0
310063,0
310064,2
310065,1
310066,2
310067,1
310068,1
310069,0
310070,0
310071,0
310072,0
310073,0
310074,0
310075,0
310076,0
310077,0
310078,0
310079,0
310080,0
310081,0
310082,0
310083,0
310084,2
310085,2
310086,0
310087,2
310088,0
310089,2
310090,0
310091,0
310092,0
310093,2
310094,0
310095,0
310096,0
310097,0
310098,1
310099,0
310100,2
310101,0
310102,0
310103,0
310104,0
310105,0
310106,0
310107,0
310108,0
310109,0
310110,2
310111,0
310112,0
310113,0
310114,0
310115,2
310116,0
310117,0
310118,0
310119,0
310120,2
310121,0
310122,0
310123,0
310124,0
310125,1
310126,0
310127,0
310128,0
310129,0
310130,2
310131,2
310132,0
310133,2
310134,0
310135,0
310136,0
310137,0
310138,0
310139,0
310140,0
310141,0
310142,0
310143,0
310144,0
310145,2
310146,0
310147,0
310148,0
310149,2
310150,2
310151,0
310152,0
310153,0
310154,0
310155,0
310156,0
310157,2
310158,0
310159,0
310160,0
310161,0
310162,0
310163,0
310164,2
310165,2
310166,2
310167,0
310168,2
310169,0
310170,0
310171,0
310172,0
310173,0
310174,2
310175,0
310176,0
310177,0
310178,0
310179,0
310180,0
310181,0
310182,0
310183,0
310184,0
310185,2
310186,0
310187,2
310188,0
310189,2
310190,2
310191,1
310192,2
310193,0
310194,0
310195,0
310196,0
310197,0
310198,0
310199,0
310200,0
310201,0
310202,0
310203,0
310204,0
310205,0
310206,2
310207,2
310208,0
310209,0
310210,0
310211,2
310212,0
310213,0
310214,0
310215,0
310216,2
310217,2
310218,0
310219,0
310220,0
310221,0
310222,0
310223,0
310224,2
310225,0
310226,0
310227,0
310228,0
310229,0
310230,0
310231,0
310232,2
310233,0
310234,0
310235,0
310236,0
310237,0
310238,0
310239,0
310240,0
310241,0
310242,0
310243,0
310244,0
310245,2
310246,0
310247,2
310248,0
310249,0
310250,2
310251,0
310252,0
310253,0
310254,0
310255,0
310256,0
310257,0
310258,0
310259,0
310260,0
310261,2
310262,1
310263,2
310264,0
310265,0
310266,2
310267,0
310268,0
310269,2
310270,0
310271,0
310272,0
310273,0
310274,2
310275,2
310276,0
310277,2
310278,2
310279,0
310280,2
310281,0
310282,0
310283,1
310284,0
310285,0
310286,0
310287,0
310288,2
310289,0
310290,2
310291,2
310292,0
310293,2
310294,0
310295,0
310296,0
310297,0
310298,2
310299,0
310300,0
310301,2
310302,2
310303,0
310304,0
310305,0
310306,0
310307,0
310308,2
310309,0
310310,0
310311,0
310312,0
310313,0
310314,2
310315,0
310316,0
310317,0
310318,2
310319,0
310320,0
310321,2
310322,1
310323,2
310324,0
310325,2
310326,0
310327,2
310328,0
310329,0
310330,0
310331,2
310332,0
310333,0
310334,2
310335,0
310336,0
310337,2
310338,0
310339,0
310340,0
310341,2
310342,0
310343,0
310344,0
310345,0
310346,0
310347,2
310348,0
310349,0
310350,0
310351,0
310352,1
310353,0
310354,2
310355,0
310356,0
310357,0
310358,0
310359,0
310360,0
310361,0
310362,0
310363,0
310364,0
310365,0
310366,0
310367,2
310368,0
310369,2
310370,2
310371,2
310372,0
310373,0
310374,0
310375,0
310376,0
310377,0
310378,0
310379,0
310380,1
310381,2
310382,2
310383,0
310384,2
310385,0
310386,0
310387,0
310388,0
310389,0
310390,0
310391,1
310392,0
310393,2
310394,0
310395,0
310396,0
310397,0
310398,0
310399,2
310400,0
310401,0
310402,2
310403,2
310404,2
310405,2
310406,0
310407,0
310408,0
310409,0
310410,0
310411,0
310412,0
310413,0
310414,0
310415,0
310416,2
310417,1
310418,0
310419,0
310420,2
310421,0
310422,0
310423,0
310424,2
310425,0
310426,0
310427,0
310428,0
310429,0
310430,0
310431,0
310432,2
310433,1
310434,0
310435,2
310436,0
310437,0
310438,0
310439,0
310440,2
310441,2
310442,0
310443,0
310444,0
310445,2
310446,0
310447,0
310448,0
310449,0
310450,1
310451,0
310452,0
310453,0
310454,0
310455,0
310456,0
310457,0
310458,2
310459,2
310460,0
310461,2
310462,2
310463,2
310464,2
310465,0
310466,0
310467,0
310468,0
310469,2
310470,0
310471,0
310472,2
310473,0
310474,2
310475,2
310476,0
310477,0
310478,0
310479,2
310480,0
310481,0
310482,0
310483,2
310484,0
310485,0
310486,0
310487,0
310488,0
310489,0
310490,0
310491,2
310492,2
310493,0
310494,0
310495,0
310496,0
310497,2
310498,0
310499,2
310500,0
310501,0
310502,0
310503,0
310504,2
310505,0
310506,0
310507,0
310508,0
310509,0
310510,0
310511,0
310512,2
310513,0
310514,0
310515,0
310516,0
310517,0
310518,0
310519,0
310520,1
310521,0
310522,2
310523,2
310524,0
310525,0
310526,2
310527,0
310528,0
310529,0
310530,0
310531,0
310532,2
310533,1
310534,2
310535,0
310536,0
310537,0
310538,2
310539,0
310540,0
310541,0
310542,0
310543,2
310544,0
310545,0
310546,0
310547,0
310548,0
310549,2
310550,0
310551,2
310552,0
310553,0
310554,2
310555,0
310556,0
310557,0
310558,2
310559,0
310560,0
310561,1
310562,0
310563,2
310564,0
310565,0
310566,2
310567,0
310568,0
310569,2
310570,0
310571,0
310572,0
310573,0
310574,0
310575,1
310576,1
310577,0
310578,0
310579,0
310580,0
310581,0
310582,0
310583,0
310584,2
310585,0
310586,0
310587,0
310588,0
310589,0
310590,2
310591,0
310592,0
310593,0
310594,0
310595,0
310596,0
310597,0
310598,0
310599,0
310600,1
310601,2
310602,0
310603,0
310604,0
310605,0
310606,0
310607,0
310608,2
310609,2
310610,0
310611,0
310612,0
310613,0
310614,0
310615,0
310616,0
310617,2
310618,0
310619,2
310620,0
310621,2
310622,0
310623,0
310624,0
310625,2
310626,0
310627,2
310628,0
310629,0
310630,0
310631,2
310632,2
310633,0
310634,0
310635,0
310636,0
310637,0
310638,0
310639,0
310640,1
310641,0
310642,0
310643,0
310644,0
310645,2
310646,0
310647,0
310648,0
310649,0
310650,1
310651,2
310652,2
310653,0
310654,2
310655,0
310656,2
310657,0
310658,2
310659,0
310660,0
310661,0
310662,2
310663,0
310664,0
310665,0
310666,0
310667,2
310668,0
310669,0
310670,0
310671,0
310672,2
310673,0
310674,2
310675,0
310676,2
310677,0
310678,0
310679,1
310680,2
310681,0
310682,2
310683,0
310684,0
310685,0
310686,0
310687,0
310688,2
310689,0
310690,0
310691,0
310692,2
310693,0
310694,0
310695,2
310696,0
310697,0
310698,2
310699,2
310700,0
310701,0
310702,0
310703,0
310704,0
310705,2
310706,0
310707,0
310708,0
310709,1
310710,2
310711,0
310712,0
310713,2
310714,0
310715,2
310716,0
310717,1
310718,0
310719,2
310720,0
310721,0
310722,0
310723,0
310724,0
310725,0
310726,0
310727,0
310728,0
310729,0
310730,2
310731,1
310732,0
310733,0
310734,0
310735,0
310736,0
310737,1
310738,2
310739,0
310740,1
310741,2
310742,0
310743,2
310744,0
310745,0
310746,0
310747,2
310748,0
310749,0
310750,0
310751,0
310752,0
310753,0
310754,0
310755,0
310756,0
310757,1
310758,0
310759,0
310760,0
310761,0
310762,1
310763,2
310764,0
310765,2
310766,0
310767,0
310768,0
310769,0
310770,0
310771,0
310772,0
310773,2
310774,0
310775,2
310776,0
310777,2
310778,0
310779,0
310780,0
310781,0
310782,0
310783,0
310784,2
310785,0
310786,1
310787,0
310788,0
310789,0
310790,0
310791,0
310792,2
310793,0
310794,0
310795,0
310796,0
310797,0
310798,0
310799,0
310800,0
310801,0
310802,0
310803,0
310804,0
310805,2
310806,0
310807,0
310808,0
310809,0
310810,0
310811,0
310812,0
310813,0
310814,0
310815,0
310816,2
310817,0
310818,0
310819,0
310820,0
310821,0
310822,0
310823,0
310824,2
310825,2
310826,0
310827,0
310828,0
310829,0
310830,0
310831,0
310832,0
310833,0
310834,0
310835,2
310836,0
310837,0
310838,0
310839,0
310840,0
310841,2
310842,0
310843,0
310844,0
310845,0
310846,0
310847,0
310848,0
310849,0
310850,0
310851,0
310852,0
310853,2
310854,0
310855,0
310856,0
310857,0
310858,0
310859,0
310860,2
310861,0
310862,2
310863,2
310864,0
310865,2
310866,0
310867,0
310868,0
310869,2
310870,0
310871,0
310872,0
310873,2
310874,0
310875,2
310876,0
310877,0
310878,0
310879,0
310880,2
310881,0
310882,0
310883,1
310884,2
310885,0
310886,0
310887,0
310888,0
310889,0
310890,0
310891,0
310892,0
310893,0
310894,0
310895,0
310896,0
310897,0
310898,0
310899,0
310900,0
310901,0
310902,0
310903,1
310904,0
310905,0
310906,0
310907,1
310908,2
310909,0
310910,0
310911,0
310912,0
310913,0
310914,0
310915,0
310916,0
310917,0
310918,2
310919,0
310920,0
310921,2
310922,0
310923,1
310924,1
310925,0
310926,0
310927,0
310928,0
310929,2
310930,0
310931,0
310932,0
310933,2
310934,2
310935,2
310936,2
310937,0
310938,0
310939,0
310940,1
310941,2
310942,0
310943,0
310944,0
310945,0
310946,0
310947,2
310948,0
310949,2
310950,0
310951,0
310952,0
310953,0
310954,0
310955,0
310956,0
310957,0
310958,0
310959,0
310960,0
310961,0
310962,0
310963,1
310964,0
310965,0
310966,0
310967,2
310968,0
310969,0
310970,0
310971,0
310972,0
310973,0
310974,0
310975,0
310976,2
310977,0
310978,0
310979,0
310980,0
310981,0
310982,0
310983,0
310984,2
310985,0
310986,2
310987,0
310988,0
310989,0
310990,2
310991,2
310992,0
310993,0
310994,0
310995,0
310996,0
310997,0
310998,0
310999,2
311000,0
311001,0
311002,2
311003,0
311004,0
311005,2
311006,0
311007,0
311008,0
311009,0
311010,0
311011,2
311012,0
311013,0
311014,2
311015,0
311016,0
311017,0
311018,0
311019,2
311020,0
311021,0
311022,0
311023,2
311024,0
311025,0
311026,0
311027,0
311028,2
311029,2
311030,0
311031,2
311032,0
311033,0
311034,0
311035,2
311036,2
311037,2
311038,0
311039,0
311040,0
311041,0
311042,2
311043,2
311044,0
311045,0
311046,1
311047,1
311048,0
311049,2
311050,0
311051,0
311052,0
311053,0
311054,2
311055,0
311056,0
311057,2
311058,0
311059,0
311060,0
311061,0
311062,2
311063,0
311064,2
311065,0
311066,0
311067,0
311068,0
311069,1
311070,0
311071,0
311072,2
311073,0
311074,0
311075,2
311076,2
311077,1
311078,0
311079,0
311080,2
311081,0
311082,0
311083,1
311084,0
311085,0
311086,0
311087,2
311088,0
311089,0
311090,2
311091,0
311092,0
311093,0
311094,0
311095,0
311096,0
311097,0
311098,2
311099,0
311100,0
311101,0
311102,2
311103,0
311104,1
311105,0
311106,0
311107,2
311108,2
311109,1
311110,0
311111,0
311112,0
311113,2
311114,2
311115,0
311116,0
311117,0
311118,2
311119,0
311120,0
311121,0
311122,0
311123,0
311124,1
311125,2
311126,0
311127,0
311128,2
311129,0
311130,0
311131,0
311132,0
311133,1
311134,0
311135,2
311136,2
311137,0
311138,0
311139,2
311140,2
311141,0
311142,0
311143,0
311144,0
311145,1
311146,0
311147,0
311148,2
311149,0
311150,0
311151,0
311152,0
311153,0
311154,0
311155,0
311156,0
311157,0
311158,0
311159,2
311160,0
311161,2
311162,2
311163,0
311164,0
311165,0
311166,0
311167,0
311168,0
311169,1
311170,0
311171,0
311172,0
311173,0
311174,0
311175,0
311176,0
311177,0
311178,2
311179,2
311180,0
311181,2
311182,0
311183,2
311184,2
311185,0
311186,0
311187,2
311188,0
311189,0
311190,0
311191,0
311192,0
311193,1
311194,0
311195,0
311196,1
311197,2
311198,2
311199,2
311200,0
311201,2
311202,0
311203,2
311204,0
311205,0
311206,2
311207,2
311208,2
311209,0
311210,2
311211,0
311212,0
311213,0
311214,0
311215,0
311216,2
311217,0
311218,0
311219,2
311220,2
311221,0
311222,0
311223,0
311224,0
311225,0
311226,0
311227,2
311228,0
311229,0
311230,0
311231,0
311232,2
311233,0
311234,0
311235,0
311236,0
311237,0
311238,0
311239,2
311240,0
311241,2
311242,0
311243,0
311244,0
311245,2
311246,2
311247,0
311248,2
311249,1
311250,0
311251,0
311252,0
311253,0
311254,0
311255,0
311256,0
311257,0
311258,2
311259,0
311260,0
311261,0
311262,2
311263,0
311264,0
311265,1
311266,0
311267,0
311268,0
311269,0
311270,0
311271,0
311272,0
311273,0
311274,0
311275,0
311276,2
311277,0
311278,2
311279,2
311280,0
311281,0
311282,0
311283,0
311284,0
311285,0
311286,2
311287,0
311288,0
311289,0
311290,0
311291,0
311292,0
311293,0
311294,0
311295,0
311296,0
311297,0
311298,0
311299,0
311300,0
311301,0
311302,0
311303,1
311304,0
311305,0
311306,0
311307,2
311308,0
311309,2
311310,0
311311,0
311312,0
311313,0
311314,0
311315,2
311316,0
311317,0
311318,0
311319,0
311320,2
311321,0
311322,0
311323,0
311324,2
311325,0
311326,0
311327,0
311328,2
311329,0
311330,2
311331,0
311332,0
311333,2
311334,0
311335,0
311336,2
311337,2
311338,2
311339,2
311340,2
311341,0
311342,0
311343,0
311344,2
311345,0
311346,0
311347,0
311348,0
311349,0
311350,2
311351,0
311352,0
311353,0
311354,0
311355,0
311356,1
311357,0
311358,0
311359,2
311360,0
311361,0
311362,0
311363,0
311364,0
311365,0
311366,0
311367,0
311368,0
311369,0
311370,2
311371,0
311372,0
311373,0
311374,0
311375,0
311376,0
311377,0
311378,2
311379,0
311380,2
311381,0
311382,0
311383,0
311384,0
311385,0
311386,0
311387,0
311388,0
311389,0
311390,0
311391,0
311392,2
311393,0
311394,0
311395,0
311396,2
311397,0
311398,0
311399,0
311400,2
311401,0
311402,0
311403,0
311404,1
311405,2
311406,0
311407,0
311408,2
311409,0
311410,0
311411,0
311412,0
311413,2
311414,0
311415,0
311416,2
311417,2
311418,2
311419,0
311420,2
311421,0
311422,2
311423,0
311424,0
311425,2
311426,1
311427,0
311428,0
311429,0
311430,0
311431,2
311432,0
311433,0
311434,0
311435,0
311436,0
311437,0
311438,2
311439,0
311440,0
311441,0
311442,0
311443,0
311444,2
311445,2
311446,2
311447,0
311448,0
311449,0
311450,0
311451,2
311452,2
311453,1
311454,0
311455,0
311456,0
311457,2
311458,0
311459,0
311460,2
311461,0
311462,0
311463,0
311464,0
311465,0
311466,2
311467,0
311468,0
311469,2
311470,2
311471,0
311472,0
